http://yahoo.com	image/png	https://s.yimg.com/uu/api/res/1.2/5FSyMaQtMAuaIL18iv5s0Q--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/cosmopolitan_438/26e438b41f9b33b127b01b738d6691be
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/gLo69tPXwBz749Hp4lgn0g--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/people_218/76390e52a230b84925b14add957574fb
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/gLo69tPXwBz749Hp4lgn0g--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/people_218/76390e52a230b84925b14add957574fb
http://yahoo.com	image/png	https://s.yimg.com/uu/api/res/1.2/5FSyMaQtMAuaIL18iv5s0Q--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/cosmopolitan_438/26e438b41f9b33b127b01b738d6691be
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/nTNThRdFgeY6E.RCad.nXA--/Zmk9c3RyaW07aD0yNzQ7cHlvZmY9MDtxPTk1O3c9NzAyO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/111516/images/smush/michelle_obama_ipad_1479220389.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/IO5mcDCUgxmRnIMjXUasBw--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/111516/images/smush/Reid2ipad_ipad_1479245871.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/IO5mcDCUgxmRnIMjXUasBw--/Zmk9c3RyaW07aD0xNjA7cHlvZmY9MDtxPTgwO3c9MzQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/nn/fp/rsz/111516/images/smush/Reid2ipad_ipad_1479245871.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/oIijT_.Bzpgi.7tPoZDjnw--/Zmk9c3RyaW07aD0xOTg7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://s.yimg.com/av/moneyball/ads/1478806677950-8364.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/oIijT_.Bzpgi.7tPoZDjnw--/Zmk9c3RyaW07aD0xOTg7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://s.yimg.com/av/moneyball/ads/1478806677950-8364.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/zPIaSC5QsaTfWWPTDmzYHg--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/gma/us.abcnews.gma.com/AP_Ivanka_Trump_MEM_160920_16x9_992.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/zPIaSC5QsaTfWWPTDmzYHg--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_us/gma/us.abcnews.gma.com/AP_Ivanka_Trump_MEM_160920_16x9_992.jpg.cf.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/5yrWDsRsgn5WA8uaNYQGkw--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/people_218/f9f73a5fd3e096aa4ca06662fbfda663
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/5yrWDsRsgn5WA8uaNYQGkw--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-US/homerun/people_218/f9f73a5fd3e096aa4ca06662fbfda663
http://yahoo.com	image/png	https://s.yimg.com/uu/api/res/1.2/WFhnK6ddlZbeg4IJVHWmTA--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://slingstone.zenfs.com/offnetwork/0cdad85919c80fff27f7bb451905a8c5
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/cfngllasjDA7ClZ_lCjZAQ--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_US/News/TheWrap/Bill_Simmons_Gets_Torched_by-f4ec5d4befde1c802a835a7e76c185a5
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/cfngllasjDA7ClZ_lCjZAQ--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en_US/News/TheWrap/Bill_Simmons_Gets_Torched_by-f4ec5d4befde1c802a835a7e76c185a5
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/kE0dPbItkJzW_M0WXuiHPw--/Zmk9c3RyaW07aD03MDtweW9mZj0wO3E9OTU7dz03MDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://slingstone.zenfs.com/offnetwork/3d477aaa3e80e8505fe5fc29eb732263
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/kE0dPbItkJzW_M0WXuiHPw--/Zmk9c3RyaW07aD03MDtweW9mZj0wO3E9OTU7dz03MDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://slingstone.zenfs.com/offnetwork/3d477aaa3e80e8505fe5fc29eb732263
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/.BFuGv1ip.Df5VQatU4Osw--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/18ce391e4b1b65dd92a3cc90067d08e2
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/.BFuGv1ip.Df5VQatU4Osw--/Zmk9c3RyaW07aD0zODA7cHlvZmY9MDtxPTgwO3c9MzgwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en/homerun/feed_manager_auto_publish_494/18ce391e4b1b65dd92a3cc90067d08e2
http://yahoo.com	image/gif	https://s.yimg.com/os/mit/ape/m/81f43c2/t.gif
http://yahoo.com	image/gif	https://s.yimg.com/os/mit/ape/m/81f43c2/t.gif
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/scattered_showers_day_night.png
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/fair_day.png
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/scattered_showers_day_night.png
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/fair_day.png
http://yahoo.com	application/x-javascript; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/js/g-r-min.js
http://yahoo.com	image/png	https://s.yimg.com/uu/api/res/1.2/WFhnK6ddlZbeg4IJVHWmTA--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://slingstone.zenfs.com/offnetwork/0cdad85919c80fff27f7bb451905a8c5
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/clear_day.png
http://yahoo.com	image/png	https://s.yimg.com/os/mit/ape/w/d8f6e02/dark/clear_day.png
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/G3Qs7HAw_IEBSalepOUj7Q--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/dh/ap/default/161115/andy-cohen-WWHL.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/G3Qs7HAw_IEBSalepOUj7Q--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/dh/ap/default/161115/andy-cohen-WWHL.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/WsdlCQ4dmQ.rYBc810ejvQ--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/dh/ap/default/161115/space-jam2.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/WsdlCQ4dmQ.rYBc810ejvQ--/Zmk9c3RyaW07aD00MTQ7cHlvZmY9MDtxPTgwO3c9NDE0O3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://l.yimg.com/dh/ap/default/161115/space-jam2.jpg
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/IN5ph2MOEbK8XcUfeQA6Rw--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-us/video/video.wabc.abc.news.com/e1aeecff48f6ee8931deeea9b4132dad
http://yahoo.com	image/jpeg	https://s.yimg.com/uu/api/res/1.2/IN5ph2MOEbK8XcUfeQA6Rw--/Zmk9c3RyaW07aD0xNDA7cHlvZmY9MDtxPTkwO3c9MTQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/http://media.zenfs.com/en-us/video/video.wabc.abc.news.com/e1aeecff48f6ee8931deeea9b4132dad
http://yahoo.com	image/gif	https://s.yimg.com/dh/ap/default/160115/fuji-spinner-2.gif
http://yahoo.com	image/gif	https://s.yimg.com/dh/ap/default/160115/fuji-spinner-2.gif
http://yahoo.com	text/html; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/html/r-csc.html
http://yahoo.com	text/html; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/html/r-csc.html
http://yahoo.com	text/html; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/html/r-sf.html
http://yahoo.com	application/javascript	https://s.yimg.com/lq/lib/3pm/cs_0.2.js
http://yahoo.com	text/html; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/html/r-sf.html
http://yahoo.com	application/javascript	https://s.yimg.com/lq/lib/3pm/cs_0.2.js
http://yahoo.com	application/x-javascript; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/js/sfext-min.js
http://yahoo.com	application/x-javascript; charset=utf-8	https://s.yimg.com/rq/darla/2-9-9/js/sfext-min.js
http://yahoo.com	image/gif	https://beap-bc.yahoo.com/yi?bv=1.0.0&bs=(1366aqjsv(gid$WPKxgTcyLjOwcdAgWCvc4Dn6MTczLgAAAABLFcFP,st$1479269600989876,si$4452051,sp$2023538075,pv$1,v$2.0))&t=J_3-D_3&al=(as$125cvi322,aid$sMGZAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=FPAD)(as$1250p4jg2,aid$DK.aAWKLD3c-,cr$-1,ct$25,at$H,eob$fac2_r=1:fed_status=17:gd1_match_id=-1:pt=8:rbkid=2315663551:ud_risk=0.00:win_s=4:ypos=LREC)(as$125m0g795,aid$aJybAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=MAST)(as$12539dr2n,aid$xImcAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=TL1)&s=0&r=0.03233515587635338
http://yahoo.com	image/gif	https://beap-bc.yahoo.com/yi?bv=1.0.0&bs=(1366aqjsv(gid$WPKxgTcyLjOwcdAgWCvc4Dn6MTczLgAAAABLFcFP,st$1479269600989876,si$4452051,sp$2023538075,pv$1,v$2.0))&t=J_3-D_3&al=(as$125cvi322,aid$sMGZAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=FPAD)(as$1250p4jg2,aid$DK.aAWKLD3c-,cr$-1,ct$25,at$H,eob$fac2_r=1:fed_status=17:gd1_match_id=-1:pt=8:rbkid=2315663551:ud_risk=0.00:win_s=4:ypos=LREC)(as$125m0g795,aid$aJybAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=MAST)(as$12539dr2n,aid$xImcAWKLD3c-,cr$-1,ct$25,at$H,eob$gd1_match_id=-1:ypos=TL1)&s=0&r=0.03233515587635338
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js
http://yahoo.com	text/javascript	https://ads.yahoo.com/get-user-id?ver=2&n=23351&ts=1479269600&sig=800a57535e788206
http://yahoo.com	image/gif	https://sb.scorecardresearch.com/p2?c1=2&c2=7241469&c5=2023538075&c7=https%3A%2F%2Fwww.yahoo.com%2F&ns__t=1479269602925&ns_c=UTF-8
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js
http://yahoo.com	null	https://na.ads.yahoo.com/yax/csc?sn=950f1d83e7c272bedfb20d7e5892eb8babf1ffa3&es=xdLc.KfRVIPkcBfu3w8MkJ5hvOR7jcgNqv2qnjwMUwsU4JYo6T4QxB8dPDVuY1AMhMynAgb9jPj4JHIqoyroQSiOkTItCSHoJ8g3HAPWMkEfkeKnMcUSPiWD640lni39DZGn.B4Xc04mwrCIQfrg118fLQipq2efE8HnCE3EwbRCTad7hk1eE338TV0vhvlY0fpVCQbEbCoIjYl9qkjEyqqVqG9imvAuEWcq1FTc4ERH8ktBlxy5soTnMkLiRXIbgjisp.PmkTxTxu5WcBRH8xhbqikVZJPdCLCypjkYcyClxKgOH6Sy&ve=2&ty=0&brxw=true&sasc=4&yredirect=
http://yahoo.com	text/javascript	https://ads.yahoo.com/get-user-id?ver=2&n=23351&ts=1479269600&sig=800a57535e788206
http://yahoo.com	image/gif	https://sb.scorecardresearch.com/p2?c1=2&c2=7241469&c5=2023538075&c7=https%3A%2F%2Fwww.yahoo.com%2F&ns__t=1479269602925&ns_c=UTF-8
http://yahoo.com	text/javascript	https://pagead2.googlesyndication.com/pub-config/r20160913/ca-pub-5786243031610172.js
http://yahoo.com	text/javascript	https://pagead2.googlesyndication.com/pub-config/r20160913/ca-pub-5786243031610172.js
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/js/r20161107/r20160727/show_ads_impl.js
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/js/r20161107/r20160727/show_ads_impl.js
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/osd.js
http://yahoo.com	text/javascript; charset=UTF-8	https://pagead2.googlesyndication.com/pagead/osd.js
http://yahoo.com	text/html; charset=UTF-8	https://googleads.g.doubleclick.net/pagead/html/r20161107/r20160727/zrt_lookup.html
http://yahoo.com	image/gif	https://rmx.pxl.ace.advertising.com/cfcm.ashx?providerId=1002&xid=QGTkvyeLu5MjNzkVCkVDaQU5
http://yahoo.com	image/gif	https://rmx.pxl.ace.advertising.com/cfcm.ashx?providerId=1002&xid=QGTkvyeLu5MjNzkVCkVDaQU5
http://yahoo.com	text/html; charset=UTF-8	https://googleads.g.doubleclick.net/pagead/html/r20161107/r20160727/zrt_lookup.html
http://yahoo.com	image/gif	https://match.adsrvr.org/track/cmb/rightmedia?ttd_tpi=1&xid=LCh3u_aApi8tFnbuBo6s0Om0
http://yahoo.com	image/gif	https://match.adsrvr.org/track/cmb/rightmedia?ttd_tpi=1&xid=LCh3u_aApi8tFnbuBo6s0Om0
http://yahoo.com	text/html;charset=utf-8	https://na.ads.yahoo.com/yax/banner?ve=1&tt=3&si=272904055&asz=300x250&u=yahoo.com
http://yahoo.com	text/html;charset=utf-8	https://na.ads.yahoo.com/yax/banner?ve=1&tt=3&si=272904055&asz=300x250&u=yahoo.com
http://yahoo.com	text/plain	https://csync.yahooapis.com/csync?ver=2.1&id=23351&value=o0frt41p2aa70%26o%3D3%26f%3Dou&optout=&timeout=1479269601&sig=11gbb2kui
http://yahoo.com	text/javascript	https://ads.yahoo.com/get-user-id?ver=2&n=23351&ts=1479269605&sig=7bc5840432c04e13
http://yahoo.com	text/plain	https://csync.yahooapis.com/csync?ver=2.1&id=23351&value=o0frt41p2aa70%26o%3D3%26f%3Dou&optout=&timeout=1479269601&sig=11gbb2kui
http://yahoo.com	text/javascript	https://ads.yahoo.com/get-user-id?ver=2&n=23351&ts=1479269605&sig=7bc5840432c04e13
http://yahoo.com	image/gif	https://pr-bh.ybp.yahoo.com/sync/improvedigital/%7BSSP_USER_ID%7D?csrc=3&google_gid=CAESEASGXLKQonemFgQ7CvT5mYY&google_cver=1
http://yahoo.com	image/gif	https://pr-bh.ybp.yahoo.com/sync/improvedigital/%7BSSP_USER_ID%7D?csrc=3&google_gid=CAESEASGXLKQonemFgQ7CvT5mYY&google_cver=1
http://yahoo.com	text/javascript	https://a1429.casalemedia.com/pcreative?au=4&c=62FCD4&pcid=85FE017B2700&pr=xx&r=85FE017B&s=2985B&t=582BDCE5&u=X2FkM2Y4NzAwLWpSM3I5VS11X0Y5T2o5&m=e6df684c702daf51b7333407d8c4f458&wp=D0&cp=CwFFmAzKfmRW5jwLbIDrdMZ5z0A2ZclliRB4lToScbBE5%2BsJQ04XuGTpnLXjhwS5&aid=19906942CAC03382&tid=0&dm=64&n=yahoo.com&epr=38839609-703c-86e6-4864-72a205447b79%3A1479269605156%3A1
http://yahoo.com	text/javascript	https://a1429.casalemedia.com/pcreative?au=4&c=62FCD4&pcid=85FE017B2700&pr=xx&r=85FE017B&s=2985B&t=582BDCE5&u=X2FkM2Y4NzAwLWpSM3I5VS11X0Y5T2o5&m=e6df684c702daf51b7333407d8c4f458&wp=D0&cp=CwFFmAzKfmRW5jwLbIDrdMZ5z0A2ZclliRB4lToScbBE5%2BsJQ04XuGTpnLXjhwS5&aid=19906942CAC03382&tid=0&dm=64&n=yahoo.com&epr=38839609-703c-86e6-4864-72a205447b79%3A1479269605156%3A1
http://yahoo.com	image/gif	https://cache.btrll.com/default/Pix-1x1.gif
http://yahoo.com	image/gif	https://cache.btrll.com/default/Pix-1x1.gif
http://yahoo.com	application/x-javascript	https://cdn.doubleverify.com/dvtp_src.js?ctx=3951851&cmp=2016102001&sid=2016102003&plc=2016102002&num=&adid=&advid=3951884&adsrv=0&region=30&btreg=&btadsrv=&crt=&crtname=&chnl=&unit=&pid=&uid=&tagtype=&app=&sup=&DVP_EXID=&DVP_CDID=&DVP_DMGRV=&DVP_LAT=&DVP_LONG=&dvtagver=6.1.src&dvp_crtid=2on7mob6&dvp_advid=n127dtw&dvp_cmpid=hkgbg8k&dvp_sid=dtvgszc&dvp_auctid=d75bd04a-104c-4334-ac94-471868a24b8f&dvp_exchid=casale&dvp_usrid=
http://yahoo.com	application/x-javascript	https://cdn.doubleverify.com/dvtp_src.js?ctx=3951851&cmp=2016102001&sid=2016102003&plc=2016102002&num=&adid=&advid=3951884&adsrv=0&region=30&btreg=&btadsrv=&crt=&crtname=&chnl=&unit=&pid=&uid=&tagtype=&app=&sup=&DVP_EXID=&DVP_CDID=&DVP_DMGRV=&DVP_LAT=&DVP_LONG=&dvtagver=6.1.src&dvp_crtid=2on7mob6&dvp_advid=n127dtw&dvp_cmpid=hkgbg8k&dvp_sid=dtvgszc&dvp_auctid=d75bd04a-104c-4334-ac94-471868a24b8f&dvp_exchid=casale&dvp_usrid=
http://yahoo.com	application/x-javascript	https://z.moatads.com/publicismediattd767540027707/moatad.js#moatClientLevel1=n127dtw&moatClientLevel2=hkgbg8k&moatClientLevel3=o8dzxag&moatClientLevel4=2on7mob6&moatClientSlicer1=%25%25TTD_SITE_ID%25%25&zMoatSize=300x250&zMoatExchange=casale&zMoatImp=d75bd04a-104c-4334-ac94-471868a24b8f&zMoatSIte=%25%25TTD_SITEID%25%25&zMoatUser=&zMoatCPE=edit
http://yahoo.com	application/x-javascript	https://sb.voicefive.com/c2/14917971/rs.js#c1=3&c3=INSERT_VIVAKI_IO_HERE&c4=2on7mob6&c5=TTDUS_hkgbg8k_2on7mob6&c6=&c10=1&c11=casale&c13=&c16=TTDUS&ax_bid=TTDUS_X_d75bd04a-104c-4334-ac94-471868a24b8f_yahoo.com__X&;
